  23720	nldidlnorm.Item.Component.Resource.mods.name9.nameIdentifier._attrs
  23663	nldidlnorm.Item.Component.Resource.mods.name6.displayForm
  22816	nldidlnorm.Item3.Descriptor2.Statement._attrs
  22472	nldidlnorm.Item.Component.Resource.mods.subject3.topic
  21946	Journal.relatedItem.name1.role.roleTerm._attrs
  21946	nldidlnorm.Item.Component.Resource.mods.relatedItem.name1.role.roleTerm._attrs
  21798	Journal.relatedItem.part.text._attrs
  21798	Journal.relatedItem.part.text.text
  21798	nldidlnorm.Item.Component.Resource.mods.relatedItem.part.text._attrs
  21798	nldidlnorm.Item.Component.Resource.mods.relatedItem.part.text.text
  21490	nldidlnorm.Item6.Descriptor.Statement._attrs
  21490	nldidlnorm.Item6.Descriptor.Statement.type
  21248	nldidlnorm.Item.Component.Resource.mods.name3.role3.roleTerm._attrs
  21186	nldidlnorm.Item.Component.Resource.mods.titleInfo1._attrs
  20898	nldidlnorm.Item4.Descriptor2.Statement._attrs
  20361	nldidlnorm.Item.Component.Resource.mods.name3.affiliation1
  19963	nldidlnorm.Item.Component.Resource.mods.extension4.rights._attrs
  19963	nldidlnorm.Item.Component.Resource.mods.extension4.rights.description
  19855	nldidlnorm.Item.Component.Resource.mods.name7.affiliation
  19846	nldidlnorm.Item.Component.Resource.mods.name9.role2.roleTerm.text
  19788	nldidlnorm.Item.Component.Resource.mods.name9.role.roleTerm1._attrs
  19563	nldidlnorm.Item5.Descriptor1.Statement._attrs
  19385	nldidlnorm.Item7.Descriptor.Statement._attrs
  19385	nldidlnorm.Item7.Descriptor.Statement.type
  19259	nldidlnorm.Item.Component.Resource.mods.identifier8._attrs
  19259	nldidlnorm.Item.Component.Resource.mods.identifier8.text
  19046	nldidlnorm.Item.Component.Resource.mods.subject1.topic9
  18917	nldidlnorm.Item.Component.Resource.mods.name6.role.roleTerm1.text
  18388	nldidlnorm.Item.Component.Resource.mods.name7.displayForm
  17658	nldidlnorm.Item.Component.Resource.mods.name8.nameIdentifier.text
  17657	nldidlnorm.Item.Component.Resource.mods.name0.nameIdentifier._attrs
  17562	nldidlnorm.Item6.Descriptor1.Statement._attrs
  17531	nldidlnorm.Item8.Descriptor.Statement._attrs
  17531	nldidlnorm.Item8.Descriptor.Statement.type
  17483	nldidlnorm.Item3.Descriptor1.Statement.Identifier
  17483	nldidlnorm.Item3.Descriptor2.Statement.accessRights
  17067	nldidlnorm.Item5.Descriptor2.Statement._attrs
  17004	nldidlnorm.Item9.Descriptor.Statement._attrs
  17004	nldidlnorm.Item9.Descriptor.Statement.type
  16563	nldidlnorm.Item0.Descriptor.Statement._attrs
  16563	nldidlnorm.Item0.Descriptor.Statement.type
  16264	nldidlnorm.Item.Component.Resource.mods.name0.role.roleTerm1._attrs
  16091	nldidlnorm.Item4.Descriptor1.Statement.Identifier
